TimeStamp,ecg,ppg,
11:50:10,-456,-13447,-634
11:50:10,-456,-13447,-634
11:50:10,-418,-13401,-537
11:50:10,-418,-13401,-537
11:50:10,-418,-13401,-537
11:50:10,-418,-13401,-537
11:50:10,-401,-13369,-452
11:50:10,-401,-13369,-452
11:50:10,-401,-13369,-452
11:50:10,-401,-13369,-452
11:50:10,-429,-13352,-375
11:50:10,-429,-13352,-375
11:50:10,-429,-13352,-375
11:50:10,-429,-13352,-375
11:50:10,-477,-13321,-302
11:50:10,-477,-13321,-302
11:50:10,-477,-13321,-302
11:50:10,-477,-13321,-302
11:50:10,-466,-13290,-240
11:50:10,-466,-13290,-240
11:50:10,-466,-13290,-240
11:50:10,-466,-13290,-240
11:50:10,-443,-13270,-164
11:50:10,-443,-13270,-164
11:50:10,-443,-13270,-164
11:50:10,-443,-13270,-164
11:50:10,-197,-13249,-104
11:50:10,-197,-13249,-104
11:50:10,-197,-13249,-104
11:50:10,-197,-13249,-104
11:50:10,-797,-13240,-62
11:50:10,-797,-13240,-62
11:50:10,-797,-13240,-62
11:50:10,-797,-13240,-62
11:50:10,-506,-13225,-33
11:50:10,-506,-13225,-33
11:50:10,-506,-13225,-33
11:50:10,-506,-13225,-33
11:50:10,-438,-13203,18
11:50:10,-438,-13203,18
11:50:10,-438,-13203,18
11:50:10,-438,-13203,18
11:50:10,-427,-13195,52
11:50:10,-427,-13195,52
11:50:10,-427,-13195,52
11:50:10,-427,-13195,52
11:50:10,-448,-13183,99
11:50:10,-448,-13183,99
11:50:10,-448,-13183,99
11:50:10,-448,-13183,99
11:50:10,-440,-13167,153
11:50:10,-440,-13167,153
11:50:10,-440,-13167,153
11:50:10,-440,-13167,153
11:50:10,-424,-13145,191
11:50:10,-424,-13145,191
11:50:10,-424,-13145,191
11:50:10,-424,-13145,191
11:50:10,-416,-13129,257
11:50:10,-416,-13129,257
11:50:10,-416,-13129,257
11:50:10,-416,-13129,257
11:50:10,-419,-13103,335
11:50:10,-419,-13103,335
11:50:10,-419,-13103,335
11:50:10,-419,-13103,335
11:50:10,-426,-13070,390
11:50:10,-426,-13070,390
11:50:10,-426,-13070,390
11:50:10,-426,-13070,390
11:50:10,-418,-13077,397
11:50:10,-418,-13077,397
11:50:10,-418,-13077,397
11:50:10,-418,-13077,397
11:50:10,-414,-13143,257
11:50:10,-414,-13143,257
11:50:10,-414,-13143,257
11:50:10,-414,-13143,257
11:50:10,-407,-13263,-51
11:50:10,-407,-13263,-51
11:50:10,-407,-13263,-51
11:50:10,-407,-13263,-51
11:50:10,-384,-13432,-481
11:50:10,-384,-13432,-481
11:50:10,-384,-13432,-481
11:50:10,-384,-13432,-481
11:50:10,-429,-13592,-935
11:50:10,-429,-13592,-935
11:50:10,-429,-13592,-935
11:50:10,-429,-13592,-935
11:50:10,-463,-13727,-1325
11:50:10,-463,-13727,-1325
11:50:10,-463,-13727,-1325
11:50:10,-463,-13727,-1325
11:50:10,-474,-13820,-1624
11:50:10,-474,-13820,-1624
11:50:10,-474,-13820,-1624
11:50:10,-474,-13820,-1624
11:50:10,-463,-13855,-1766
11:50:10,-463,-13855,-1766
11:50:10,-463,-13855,-1766
11:50:10,-463,-13855,-1766
11:50:10,-461,-13879,-1811
11:50:10,-461,-13879,-1811
11:50:10,-461,-13879,-1811
11:50:10,-461,-13879,-1811
11:50:10,-484,-13864,-1791
11:50:10,-484,-13864,-1791
11:50:10,-484,-13864,-1791
11:50:10,-484,-13864,-1791
11:50:10,-472,-13851,-1748
11:50:10,-472,-13851,-1748
11:50:10,-472,-13851,-1748
11:50:10,-472,-13851,-1748
11:50:10,-442,-13830,-1682
11:50:10,-442,-13830,-1682
11:50:10,-442,-13830,-1682
11:50:10,-442,-13830,-1682
11:50:10,-453,-13799,-1596
11:50:10,-453,-13799,-1596
11:50:10,-453,-13799,-1596
11:50:10,-453,-13799,-1596
11:50:10,-449,-13757,-1458
11:50:10,-449,-13757,-1458
11:50:10,-449,-13757,-1458
11:50:10,-449,-13757,-1458
11:50:10,-466,-13701,-1332
11:50:10,-466,-13701,-1332
11:50:10,-466,-13701,-1332
11:50:10,-466,-13701,-1332
11:50:10,-428,-13668,-1221
11:50:10,-428,-13668,-1221
11:50:10,-428,-13668,-1221
11:50:10,-428,-13668,-1221
11:50:10,-471,-13653,-1190
11:50:10,-471,-13653,-1190
11:50:10,-471,-13653,-1190
11:50:10,-471,-13653,-1190
11:50:10,-448,-13647,-1168
11:50:10,-448,-13647,-1168
11:50:10,-448,-13647,-1168
11:50:10,-448,-13647,-1168
11:50:10,-455,-13643,-1172
11:50:10,-455,-13643,-1172
11:50:10,-455,-13643,-1172
11:50:10,-455,-13643,-1172
11:50:10,-465,-13641,-1162
11:50:10,-465,-13641,-1162
11:50:10,-465,-13641,-1162
11:50:10,-465,-13641,-1162
11:50:10,-457,-13637,-1146
11:50:10,-457,-13637,-1146
11:50:10,-457,-13637,-1146
11:50:10,-457,-13637,-1146
11:50:10,-457,-13617,-1103
11:50:10,-457,-13617,-1103
11:50:10,-457,-13617,-1103
11:50:10,-457,-13617,-1103
11:50:10,-461,-13583,-1034
11:50:10,-461,-13583,-1034
11:50:10,-461,-13583,-1034
11:50:10,-461,-13583,-1034
11:50:10,-458,-13555,-914
11:50:10,-458,-13555,-914
11:50:10,-458,-13555,-914
11:50:10,-458,-13555,-914
11:50:10,-454,-13522,-819
11:50:10,-454,-13522,-819
11:50:10,-454,-13522,-819
11:50:10,-454,-13522,-819
11:50:10,-445,-13467,-711
11:50:10,-445,-13467,-711
11:50:10,-445,-13467,-711
11:50:10,-445,-13467,-711
11:50:10,-443,-13425,-595
11:50:11,-443,-13425,-595
11:50:11,-443,-13425,-595
11:50:11,-443,-13425,-595
11:50:11,-457,-13407,-507
11:50:11,-457,-13407,-507
11:50:11,-457,-13407,-507
11:50:11,-457,-13407,-507
11:50:11,-366,-13371,-417
11:50:11,-366,-13371,-417
11:50:11,-366,-13371,-417
11:50:11,-366,-13371,-417
11:50:11,-388,-13343,-331
11:50:11,-388,-13343,-331
11:50:11,-388,-13343,-331
11:50:11,-388,-13343,-331
11:50:11,-465,-13307,-259
11:50:11,-465,-13307,-259
11:50:11,-465,-13307,-259
11:50:11,-465,-13307,-259
11:50:11,-464,-13287,-188
11:50:11,-464,-13287,-188
11:50:11,-464,-13287,-188
11:50:11,-464,-13287,-188
11:50:11,-456,-13260,-125
11:50:11,-456,-13260,-125
11:50:11,-456,-13260,-125
11:50:11,-456,-13260,-125
11:50:11,-371,-13242,-72
11:50:11,-371,-13242,-72
11:50:11,-371,-13242,-72
11:50:11,-371,-13242,-72
11:50:11,-182,-13224,0
11:50:11,-182,-13224,0
11:50:11,-182,-13224,0
11:50:11,-182,-13224,0
11:50:11,-886,-13202,64
11:50:11,-886,-13202,64
11:50:11,-886,-13202,64
11:50:11,-886,-13202,64
11:50:11,-456,-13186,106
11:50:11,-456,-13186,106
11:50:11,-456,-13186,106
11:50:11,-456,-13186,106
11:50:11,-446,-13163,170
11:50:11,-446,-13163,170
11:50:11,-446,-13163,170
11:50:11,-446,-13163,170
11:50:11,-452,-13140,218
11:50:11,-452,-13140,218
11:50:11,-452,-13140,218
11:50:11,-452,-13140,218
11:50:11,-443,-13129,272
11:50:11,-443,-13129,272
11:50:11,-443,-13129,272
11:50:11,-443,-13129,272
11:50:11,-404,-13106,313
11:50:11,-404,-13106,313
11:50:11,-404,-13106,313
11:50:11,-404,-13106,313
11:50:11,-408,-13087,378
11:50:11,-408,-13087,378
11:50:11,-408,-13087,378
11:50:11,-408,-13087,378
11:50:11,-432,-13064,444
11:50:11,-432,-13064,444
11:50:11,-432,-13064,444
11:50:11,-432,-13064,444
11:50:11,-429,-13037,501
11:50:11,-429,-13037,501
11:50:11,-429,-13037,501
11:50:11,-429,-13037,501
11:50:11,-406,-13019,563
11:50:11,-406,-13019,563
11:50:11,-406,-13019,563
11:50:11,-406,-13019,563
11:50:11,-381,-13024,552
11:50:11,-381,-13024,552
11:50:11,-381,-13024,552
11:50:11,-381,-13024,552
11:50:11,-405,-13092,402
11:50:11,-405,-13092,402
11:50:11,-405,-13092,402
11:50:11,-405,-13092,402
11:50:11,-375,-13223,88
11:50:11,-375,-13223,88
11:50:11,-375,-13223,88
11:50:11,-375,-13223,88
11:50:11,-419,-13375,-311
11:50:11,-419,-13375,-311
11:50:11,-419,-13375,-311
11:50:11,-419,-13375,-311
11:50:11,-418,-13525,-726
11:50:11,-418,-13525,-726
11:50:11,-418,-13525,-726
11:50:11,-418,-13525,-726
11:50:11,-463,-13647,-1095
11:50:11,-463,-13647,-1095
11:50:11,-463,-13647,-1095
11:50:11,-463,-13647,-1095
11:50:11,-465,-13743,-1374
11:50:11,-465,-13743,-1374
11:50:11,-465,-13743,-1374
11:50:11,-465,-13743,-1374
11:50:11,-480,-13767,-1491
11:50:11,-480,-13767,-1491
11:50:11,-480,-13767,-1491
11:50:11,-480,-13767,-1491
11:50:11,-455,-13778,-1517
11:50:11,-455,-13778,-1517
11:50:11,-455,-13778,-1517
11:50:11,-455,-13778,-1517
11:50:11,-465,-13757,-1478
11:50:11,-465,-13757,-1478
11:50:11,-465,-13757,-1478
11:50:11,-465,-13757,-1478
11:50:11,-471,-13720,-1388
11:50:11,-471,-13720,-1388
11:50:11,-471,-13720,-1388
11:50:11,-471,-13720,-1388
11:50:11,-456,-13701,-1310
11:50:11,-456,-13701,-1310
11:50:11,-456,-13701,-1310
11:50:11,-456,-13701,-1310
11:50:11,-438,-13656,-1185
11:50:11,-438,-13656,-1185
11:50:11,-438,-13656,-1185
11:50:11,-438,-13656,-1185
11:50:11,-465,-13602,-1050
11:50:11,-465,-13602,-1050
11:50:11,-465,-13602,-1050
11:50:11,-465,-13602,-1050
11:50:11,-455,-13566,-941
11:50:11,-455,-13566,-941
11:50:11,-455,-13566,-941
11:50:11,-455,-13566,-941
11:50:11,-463,-13537,-857
11:50:11,-463,-13537,-857
11:50:11,-463,-13537,-857
11:50:11,-463,-13537,-857
11:50:11,-437,-13524,-824
11:50:11,-437,-13524,-824
11:50:11,-437,-13524,-824
11:50:11,-437,-13524,-824
11:50:11,-444,-13534,-832
11:50:11,-444,-13534,-832
11:50:11,-444,-13534,-832
11:50:11,-444,-13534,-832
11:50:11,-476,-13542,-857
11:50:11,-476,-13542,-857
11:50:11,-476,-13542,-857
11:50:11,-476,-13542,-857
11:50:11,-455,-13554,-880
11:50:11,-455,-13554,-880
11:50:11,-455,-13554,-880
11:50:11,-455,-13554,-880
11:50:11,-464,-13551,-879
11:50:11,-464,-13551,-879
11:50:11,-464,-13551,-879
11:50:11,-464,-13551,-879
11:50:11,-432,-13528,-845
11:50:11,-432,-13528,-845
11:50:11,-432,-13528,-845
11:50:11,-432,-13528,-845
11:50:11,-465,-13502,-772
11:50:11,-465,-13502,-772
11:50:11,-465,-13502,-772
11:50:11,-465,-13502,-772
11:50:11,-431,-13473,-686
11:50:11,-431,-13473,-686
11:50:11,-431,-13473,-686
11:50:11,-431,-13473,-686
11:50:11,-396,-13432,-588
11:50:11,-396,-13432,-588
11:50:11,-396,-13432,-588
11:50:11,-396,-13432,-588
11:50:11,-427,-13407,-510
11:50:11,-427,-13407,-510
11:50:11,-427,-13407,-510
11:50:11,-427,-13407,-510
11:50:11,-451,-13374,-402
11:50:11,-451,-13374,-402
11:50:11,-451,-13374,-402
11:50:11,-451,-13374,-402
11:50:11,-445,-13343,-331
11:50:11,-445,-13343,-331
11:50:11,-445,-13343,-331
11:50:11,-445,-13343,-331
11:50:11,-462,-13311,-251
11:50:11,-462,-13311,-251
11:50:11,-462,-13311,-251
11:50:11,-462,-13311,-251
11:50:11,-314,-13283,-183
11:50:11,-314,-13283,-183
11:50:11,-314,-13283,-183
11:50:11,-314,-13283,-183
11:50:11,-455,-13275,-120
11:50:11,-455,-13275,-120
11:50:11,-455,-13275,-120
11:50:11,-455,-13275,-120
11:50:11,-689,-13248,-57
11:50:12,-689,-13248,-57
11:50:12,-689,-13248,-57
11:50:12,-689,-13248,-57
11:50:12,-428,-13218,9
11:50:12,-428,-13218,9
11:50:12,-428,-13218,9
11:50:12,-428,-13218,9
11:50:12,-469,-13198,70
11:50:12,-469,-13198,70
11:50:12,-469,-13198,70
11:50:12,-469,-13198,70
11:50:12,-434,-13182,117
11:50:12,-434,-13182,117
11:50:12,-434,-13182,117
11:50:12,-434,-13182,117
11:50:12,-440,-13162,171
11:50:12,-440,-13162,171
11:50:12,-440,-13162,171
11:50:12,-440,-13162,171
11:50:12,-484,-13142,220
11:50:12,-484,-13142,220
11:50:12,-484,-13142,220
11:50:12,-484,-13142,220
11:50:12,-470,-13127,268
11:50:12,-470,-13127,268
11:50:12,-470,-13127,268
11:50:12,-470,-13127,268
11:50:12,-449,-13098,342
11:50:12,-449,-13098,342
11:50:12,-449,-13098,342
11:50:12,-449,-13098,342
11:50:12,-437,-13066,413
11:50:12,-437,-13066,413
11:50:12,-437,-13066,413
11:50:12,-437,-13066,413
11:50:12,-436,-13043,479
11:50:12,-436,-13043,479
11:50:12,-436,-13043,479
11:50:12,-436,-13043,479
11:50:12,-400,-13052,469
11:50:12,-400,-13052,469
11:50:12,-400,-13052,469
11:50:12,-400,-13052,469
11:50:12,-410,-13104,352
11:50:12,-410,-13104,352
11:50:12,-410,-13104,352
11:50:12,-410,-13104,352
11:50:12,-405,-13231,70
11:50:12,-405,-13231,70
11:50:12,-405,-13231,70
11:50:12,-405,-13231,70
11:50:12,-398,-13372,-314
11:50:12,-398,-13372,-314
11:50:12,-398,-13372,-314
11:50:12,-398,-13372,-314
11:50:12,-435,-13511,-706
11:50:12,-435,-13511,-706
11:50:12,-435,-13511,-706
11:50:12,-435,-13511,-706
11:50:12,-465,-13643,-1045
11:50:12,-465,-13643,-1045
11:50:12,-465,-13643,-1045
11:50:12,-465,-13643,-1045
11:50:12,-501,-13700,-1288
11:50:12,-501,-13700,-1288
11:50:12,-501,-13700,-1288
11:50:12,-501,-13700,-1288
11:50:12,-505,-13738,-1402
11:50:12,-505,-13738,-1402
11:50:12,-505,-13738,-1402
11:50:12,-505,-13738,-1402
11:50:12,-492,-13735,-1421
11:50:12,-492,-13735,-1421
11:50:12,-492,-13735,-1421
11:50:12,-492,-13735,-1421
11:50:12,-497,-13711,-1359
11:50:12,-497,-13711,-1359
11:50:12,-497,-13711,-1359
11:50:12,-497,-13711,-1359
11:50:12,-465,-13670,-1261
11:50:12,-465,-13670,-1261
11:50:12,-465,-13670,-1261
11:50:12,-465,-13670,-1261
11:50:12,-484,-13631,-1145
11:50:12,-484,-13631,-1145
11:50:12,-484,-13631,-1145
11:50:12,-484,-13631,-1145
11:50:12,-456,-13583,-1005
11:50:12,-456,-13583,-1005
11:50:12,-456,-13583,-1005
11:50:12,-456,-13583,-1005
11:50:12,-461,-13528,-863
11:50:12,-461,-13528,-863
11:50:12,-461,-13528,-863
11:50:12,-461,-13528,-863
11:50:12,-497,-13489,-742
11:50:12,-497,-13489,-742
11:50:12,-497,-13489,-742
11:50:12,-497,-13489,-742
11:50:12,-432,-13471,-685
11:50:12,-432,-13471,-685
11:50:12,-432,-13471,-685
11:50:12,-432,-13471,-685
11:50:12,-465,-13476,-681
11:50:12,-465,-13476,-681
11:50:12,-465,-13476,-681
11:50:12,-465,-13476,-681
11:50:12,-460,-13485,-714
11:50:12,-460,-13485,-714
11:50:12,-460,-13485,-714
11:50:12,-460,-13485,-714
11:50:12,-464,-13502,-743
11:50:12,-464,-13502,-743
11:50:12,-464,-13502,-743
11:50:12,-464,-13502,-743
11:50:12,-441,-13507,-755
11:50:12,-441,-13507,-755
11:50:12,-441,-13507,-755
11:50:12,-441,-13507,-755
11:50:12,-450,-13498,-746
11:50:12,-450,-13498,-746
11:50:12,-450,-13498,-746
11:50:12,-450,-13498,-746
11:50:12,-472,-13483,-702
11:50:12,-472,-13483,-702
11:50:12,-472,-13483,-702
11:50:12,-472,-13483,-702
11:50:12,-454,-13449,-629
11:50:12,-454,-13449,-629
11:50:12,-454,-13449,-629
11:50:12,-454,-13449,-629
11:50:12,-413,-13422,-546
11:50:12,-413,-13422,-546
11:50:12,-413,-13422,-546
11:50:12,-413,-13422,-546
11:50:12,-420,-13385,-452
11:50:12,-420,-13385,-452
11:50:12,-420,-13385,-452
11:50:12,-420,-13385,-452
11:50:12,-457,-13358,-365
11:50:12,-457,-13358,-365
11:50:12,-457,-13358,-365
11:50:12,-457,-13358,-365
11:50:12,-470,-13321,-280
11:50:12,-470,-13321,-280
11:50:12,-470,-13321,-280
11:50:12,-470,-13321,-280
11:50:12,-461,-13301,-200
11:50:12,-461,-13301,-200
11:50:12,-461,-13301,-200
11:50:12,-461,-13301,-200
11:50:12,-469,-13269,-128
11:50:12,-469,-13269,-128
11:50:12,-469,-13269,-128
11:50:12,-469,-13269,-128
11:50:12,-206,-13236,-61
11:50:12,-206,-13236,-61
11:50:12,-206,-13236,-61
11:50:12,-206,-13236,-61
11:50:12,-868,-13221,0
11:50:12,-868,-13221,0
11:50:12,-868,-13221,0
11:50:12,-868,-13221,0
11:50:12,-515,-13201,72
11:50:12,-515,-13201,72
11:50:12,-515,-13201,72
11:50:12,-515,-13201,72
11:50:12,-443,-13178,128
11:50:12,-443,-13178,128
11:50:12,-443,-13178,128
11:50:12,-443,-13178,128
11:50:12,-424,-13160,179
11:50:12,-424,-13160,179
11:50:12,-424,-13160,179
11:50:12,-424,-13160,179
11:50:12,-436,-13144,219
11:50:12,-436,-13144,219
11:50:12,-436,-13144,219
11:50:12,-436,-13144,219
11:50:12,-443,-13129,255
11:50:12,-443,-13129,255
11:50:12,-443,-13129,255
11:50:12,-443,-13129,255
11:50:12,-423,-13115,303
11:50:12,-423,-13115,303
11:50:12,-423,-13115,303
11:50:12,-423,-13115,303
11:50:12,-452,-13100,350
11:50:12,-452,-13100,350
11:50:12,-452,-13100,350
11:50:12,-452,-13100,350
11:50:12,-447,-13065,422
11:50:12,-447,-13065,422
11:50:12,-447,-13065,422
11:50:12,-447,-13065,422
11:50:12,-425,-13045,463
11:50:12,-425,-13045,463
11:50:12,-425,-13045,463
11:50:12,-425,-13045,463
11:50:12,-407,-13045,495
11:50:13,-407,-13045,495
11:50:13,-407,-13045,495
11:50:13,-407,-13045,495
11:50:13,-412,-13090,391
11:50:13,-412,-13090,391
11:50:13,-412,-13090,391
11:50:13,-412,-13090,391
11:50:13,-389,-13206,117
11:50:13,-389,-13206,117
11:50:13,-389,-13206,117
11:50:13,-389,-13206,117
11:50:13,-384,-13350,-262
11:50:13,-384,-13350,-262
11:50:13,-384,-13350,-262
11:50:13,-384,-13350,-262
11:50:13,-451,-13510,-693
11:50:13,-451,-13510,-693
11:50:13,-451,-13510,-693
11:50:13,-451,-13510,-693
11:50:13,-484,-13642,-1088
11:50:13,-484,-13642,-1088
11:50:13,-484,-13642,-1088
11:50:13,-484,-13642,-1088
11:50:13,-465,-13745,-1380
11:50:13,-465,-13745,-1380
11:50:13,-465,-13745,-1380
11:50:13,-465,-13745,-1380
11:50:13,-489,-13796,-1559
11:50:13,-489,-13796,-1559
11:50:13,-489,-13796,-1559
11:50:13,-489,-13796,-1559
11:50:13,-500,-13806,-1614
11:50:13,-500,-13806,-1614
11:50:13,-500,-13806,-1614
11:50:13,-500,-13806,-1614
11:50:13,-503,-13791,-1588
11:50:13,-503,-13791,-1588
11:50:13,-503,-13791,-1588
11:50:13,-503,-13791,-1588
11:50:13,-486,-13765,-1518
11:50:13,-486,-13765,-1518
11:50:13,-486,-13765,-1518
11:50:13,-486,-13765,-1518
11:50:13,-452,-13749,-1446
11:50:13,-452,-13749,-1446
11:50:13,-452,-13749,-1446
11:50:13,-452,-13749,-1446
11:50:13,-467,-13713,-1349
11:50:13,-467,-13713,-1349
11:50:13,-467,-13713,-1349
11:50:13,-467,-13713,-1349
11:50:13,-453,-13661,-1208
11:50:13,-453,-13661,-1208
11:50:13,-453,-13661,-1208
11:50:13,-453,-13661,-1208
11:50:13,-441,-13610,-1069
11:50:13,-441,-13610,-1069
11:50:13,-441,-13610,-1069
11:50:13,-441,-13610,-1069
11:50:13,-482,-13572,-966
11:50:13,-482,-13572,-966
11:50:13,-482,-13572,-966
11:50:13,-482,-13572,-966
11:50:13,-459,-13561,-926
11:50:13,-459,-13561,-926
11:50:13,-459,-13561,-926
11:50:13,-459,-13561,-926
11:50:13,-481,-13571,-936
11:50:13,-481,-13571,-936
11:50:13,-481,-13571,-936
11:50:13,-481,-13571,-936
11:50:13,-471,-13582,-971
11:50:13,-471,-13582,-971
11:50:13,-471,-13582,-971
11:50:13,-471,-13582,-971
11:50:13,-474,-13590,-988
11:50:13,-474,-13590,-988
11:50:13,-474,-13590,-988
11:50:13,-474,-13590,-988
11:50:13,-481,-13581,-996
11:50:13,-481,-13581,-996
11:50:13,-481,-13581,-996
11:50:13,-481,-13581,-996
11:50:13,-472,-13569,-946
11:50:13,-472,-13569,-946
11:50:13,-472,-13569,-946
11:50:13,-472,-13569,-946
11:50:13,-482,-13538,-883
11:50:13,-482,-13538,-883
11:50:13,-482,-13538,-883
11:50:13,-482,-13538,-883
11:50:13,-467,-13505,-807
11:50:13,-467,-13505,-807
11:50:13,-467,-13505,-807
11:50:13,-467,-13505,-807
11:50:13,-487,-13477,-712
11:50:13,-487,-13477,-712
11:50:13,-487,-13477,-712
11:50:13,-487,-13477,-712
11:50:13,-471,-13440,-613
11:50:13,-471,-13440,-613
11:50:13,-471,-13440,-613
11:50:13,-471,-13440,-613
11:50:13,-463,-13414,-522
11:50:13,-463,-13414,-522
11:50:13,-463,-13414,-522
11:50:13,-463,-13414,-522
11:50:13,-400,-13388,-443
11:50:13,-400,-13388,-443
11:50:13,-400,-13388,-443
11:50:13,-400,-13388,-443
11:50:13,-438,-13353,-364
11:50:13,-438,-13353,-364
11:50:13,-438,-13353,-364
11:50:13,-438,-13353,-364
11:50:13,-469,-13338,-290
11:50:13,-469,-13338,-290
11:50:13,-469,-13338,-290
11:50:13,-469,-13338,-290
11:50:13,-476,-13310,-209
11:50:13,-476,-13310,-209
11:50:13,-476,-13310,-209
11:50:13,-476,-13310,-209
11:50:13,-485,-13279,-140
11:50:13,-485,-13279,-140
11:50:13,-485,-13279,-140
11:50:13,-485,-13279,-140
11:50:13,-280,-13250,-70
11:50:13,-280,-13250,-70
11:50:13,-280,-13250,-70
11:50:13,-280,-13250,-70
11:50:13,-435,-13230,-18
11:50:13,-435,-13230,-18
11:50:13,-435,-13230,-18
11:50:13,-435,-13230,-18
11:50:13,-710,-13211,57
11:50:13,-710,-13211,57
11:50:13,-710,-13211,57
11:50:13,-710,-13211,57
11:50:13,-428,-13186,94
11:50:13,-428,-13186,94
11:50:13,-428,-13186,94
11:50:13,-428,-13186,94
11:50:13,-461,-13163,139
11:50:13,-461,-13163,139
11:50:13,-461,-13163,139
11:50:13,-461,-13163,139
11:50:13,-480,-13157,194
11:50:13,-480,-13157,194
11:50:13,-480,-13157,194
11:50:13,-480,-13157,194
11:50:13,-437,-13140,233
11:50:13,-437,-13140,233
11:50:13,-437,-13140,233
11:50:13,-437,-13140,233
11:50:13,-444,-13112,288
11:50:13,-444,-13112,288
11:50:13,-444,-13112,288
11:50:13,-444,-13112,288
11:50:13,-452,-13102,346
11:50:13,-452,-13102,346
11:50:13,-452,-13102,346
11:50:13,-452,-13102,346
11:50:13,-429,-13077,396
11:50:13,-429,-13077,396
11:50:13,-429,-13077,396
11:50:13,-429,-13077,396
11:50:13,-434,-13065,452
11:50:13,-434,-13065,452
11:50:13,-434,-13065,452
11:50:13,-434,-13065,452
11:50:13,-403,-13050,499
11:50:13,-403,-13050,499
11:50:13,-403,-13050,499
11:50:13,-403,-13050,499
11:50:13,-419,-13086,398
11:50:13,-419,-13086,398
11:50:13,-419,-13086,398
11:50:13,-419,-13086,398
11:50:13,-396,-13202,123
11:50:13,-396,-13202,123
11:50:13,-396,-13202,123
11:50:13,-396,-13202,123
11:50:13,-401,-13357,-276
11:50:13,-401,-13357,-276
11:50:13,-401,-13357,-276
11:50:13,-401,-13357,-276
11:50:13,-414,-13528,-743
11:50:13,-414,-13528,-743
11:50:13,-414,-13528,-743
11:50:13,-414,-13528,-743
11:50:13,-415,-13690,-1195
11:50:13,-415,-13690,-1195
11:50:13,-415,-13690,-1195
11:50:13,-415,-13690,-1195
11:50:13,-462,-13800,-1537
11:50:13,-462,-13800,-1537
11:50:13,-462,-13800,-1537
11:50:13,-462,-13800,-1537
11:50:13,-463,-13853,-1734
11:50:14,-463,-13853,-1734
11:50:14,-463,-13853,-1734
11:50:14,-463,-13853,-1734
11:50:14,-485,-13885,-1821
11:50:14,-485,-13885,-1821
11:50:14,-485,-13885,-1821
11:50:14,-485,-13885,-1821
11:50:14,-479,-13897,-1849
11:50:14,-479,-13897,-1849
11:50:14,-479,-13897,-1849
11:50:14,-479,-13897,-1849
11:50:14,-479,-13883,-1835
11:50:14,-479,-13883,-1835
11:50:14,-479,-13883,-1835
11:50:14,-479,-13883,-1835
11:50:14,-437,-13879,-1820
11:50:14,-437,-13879,-1820
11:50:14,-437,-13879,-1820
11:50:14,-437,-13879,-1820
11:50:14,-461,-13850,-1758
11:50:14,-461,-13850,-1758
11:50:14,-461,-13850,-1758
11:50:14,-461,-13850,-1758
11:50:14,-448,-13820,-1641
11:50:14,-448,-13820,-1641
11:50:14,-448,-13820,-1641
11:50:14,-448,-13820,-1641
11:50:14,-453,-13761,-1499
11:50:14,-453,-13761,-1499
11:50:14,-453,-13761,-1499
11:50:14,-453,-13761,-1499
11:50:14,-434,-13720,-1368
11:50:14,-434,-13720,-1368
11:50:14,-434,-13720,-1368
11:50:14,-434,-13720,-1368
11:50:14,-445,-13693,-1301
11:50:14,-445,-13693,-1301
11:50:14,-445,-13693,-1301
11:50:14,-445,-13693,-1301
11:50:14,-452,-13685,-1263
11:50:14,-452,-13685,-1263
11:50:14,-452,-13685,-1263
11:50:14,-452,-13685,-1263
11:50:14,-438,-13679,-1276
11:50:14,-438,-13679,-1276
11:50:14,-438,-13679,-1276
11:50:14,-438,-13679,-1276
11:50:14,-441,-13689,-1287
11:50:14,-441,-13689,-1287
11:50:14,-441,-13689,-1287
11:50:14,-441,-13689,-1287
11:50:14,-476,-13687,-1289
11:50:14,-476,-13687,-1289
11:50:14,-476,-13687,-1289
11:50:14,-476,-13687,-1289
11:50:14,-433,-13668,-1276
11:50:14,-433,-13668,-1276
11:50:14,-433,-13668,-1276
11:50:14,-433,-13668,-1276
11:50:14,-456,-13640,-1183
11:50:14,-456,-13640,-1183
11:50:14,-456,-13640,-1183
11:50:14,-456,-13640,-1183
11:50:14,-457,-13602,-1088
11:50:14,-457,-13602,-1088
11:50:14,-457,-13602,-1088
11:50:14,-457,-13602,-1088
11:50:14,-442,-13567,-983
11:50:14,-442,-13567,-983
11:50:14,-442,-13567,-983
11:50:14,-442,-13567,-983
11:50:14,-459,-13523,-860
11:50:14,-459,-13523,-860
11:50:14,-459,-13523,-860
11:50:14,-459,-13523,-860
11:50:14,-454,-13489,-753
11:50:14,-454,-13489,-753
11:50:14,-454,-13489,-753
11:50:14,-454,-13489,-753
11:50:14,-437,-13448,-658
11:50:14,-437,-13448,-658
11:50:14,-437,-13448,-658
11:50:14,-437,-13448,-658
11:50:14,-413,-13411,-560
11:50:14,-413,-13411,-560
11:50:14,-413,-13411,-560
11:50:14,-413,-13411,-560
11:50:14,-389,-13373,-466
11:50:14,-389,-13373,-466
11:50:14,-389,-13373,-466
11:50:14,-389,-13373,-466
11:50:14,-428,-13361,-403
11:50:14,-428,-13361,-403
11:50:14,-428,-13361,-403
11:50:14,-428,-13361,-403
11:50:14,-453,-13328,-311
11:50:14,-453,-13328,-311
11:50:14,-453,-13328,-311
