TimeStamp,ECG,PPG
15:36:59,-26166.0,-14312.0,1165.0
15:36:59,-26269.0,-14302.0,1174.0
15:36:59,-26269.0,-14302.0,1174.0
15:36:59,-26269.0,-14302.0,1174.0
15:36:59,-26269.0,-14302.0,1174.0
15:36:59,-26184.0,-14310.0,1171.0
15:36:59,-26184.0,-14310.0,1171.0
15:36:59,-26184.0,-14310.0,1171.0
15:36:59,-26184.0,-14310.0,1171.0
15:36:59,-26242.0,-14308.0,1192.0
15:36:59,-26242.0,-14308.0,1192.0
15:36:59,-26242.0,-14308.0,1192.0
15:36:59,-26242.0,-14308.0,1192.0
15:36:59,-26175.0,-14297.0,1207.0
15:36:59,-26175.0,-14297.0,1207.0
15:36:59,-26175.0,-14297.0,1207.0
15:36:59,-26175.0,-14297.0,1207.0
15:36:59,-26239.0,-14294.0,1221.0
15:36:59,-26239.0,-14294.0,1221.0
15:36:59,-26239.0,-14294.0,1221.0
15:36:59,-26239.0,-14294.0,1221.0
15:36:59,-26125.0,-14293.0,1225.0
15:36:59,-26125.0,-14293.0,1225.0
15:36:59,-26125.0,-14293.0,1225.0
15:36:59,-26125.0,-14293.0,1225.0
15:36:59,-26097.0,-14298.0,1227.0
15:36:59,-26097.0,-14298.0,1227.0
15:36:59,-26097.0,-14298.0,1227.0
15:36:59,-26097.0,-14298.0,1227.0
15:36:59,-26081.0,-14288.0,1208.0
15:36:59,-26081.0,-14288.0,1208.0
15:36:59,-26081.0,-14288.0,1208.0
