TimeStamp,ecg,ppg,SPO2
11:19:18,277.0,-11621.0,-4859.0
11:19:18,296.0,-11579.0,-4761.0
11:19:18,296.0,-11579.0,-4761.0
11:19:18,296.0,-11579.0,-4761.0
11:19:18,296.0,-11579.0,-4761.0
11:19:18,322.0,-11536.0,-4673.0
11:19:18,322.0,-11536.0,-4673.0
11:19:18,322.0,-11536.0,-4673.0
11:19:18,322.0,-11536.0,-4673.0
11:19:18,307.0,-11502.0,-4606.0
11:19:18,307.0,-11502.0,-4606.0
11:19:18,307.0,-11502.0,-4606.0
11:19:18,307.0,-11502.0,-4606.0
11:19:18,319.0,-11489.0,-4567.0
11:19:18,319.0,-11489.0,-4567.0
11:19:18,319.0,-11489.0,-4567.0
11:19:18,319.0,-11489.0,-4567.0
11:19:18,320.0,-11491.0,-4579.0
11:19:18,320.0,-11491.0,-4579.0
11:19:18,320.0,-11491.0,-4579.0
11:19:18,320.0,-11491.0,-4579.0
11:19:18,310.0,-11503.0,-4600.0
11:19:18,310.0,-11503.0,-4600.0
11:19:18,310.0,-11503.0,-4600.0
11:19:18,310.0,-11503.0,-4600.0
11:19:18,284.0,-11516.0,-4630.0
11:19:18,284.0,-11516.0,-4630.0
11:19:18,284.0,-11516.0,-4630.0
11:19:18,284.0,-11516.0,-4630.0
11:19:18,287.0,-11529.0,-4668.0
11:19:18,287.0,-11529.0,-4668.0
11:19:18,287.0,-11529.0,-4668.0
11:19:18,287.0,-11529.0,-4668.0
11:19:18,511.0,-11537.0,-4676.0
11:19:18,511.0,-11537.0,-4676.0
11:19:18,511.0,-11537.0,-4676.0
11:19:18,511.0,-11537.0,-4676.0
11:19:18,-29.0,-11541.0,-4688.0
11:19:18,-29.0,-11541.0,-4688.0
11:19:18,-29.0,-11541.0,-4688.0
11:19:18,-29.0,-11541.0,-4688.0
11:19:18,78.0,-11542.0,-4678.0
11:19:18,78.0,-11542.0,-4678.0
11:19:18,78.0,-11542.0,-4678.0
11:19:18,78.0,-11542.0,-4678.0
11:19:18,315.0,-11525.0,-4653.0
11:19:18,315.0,-11525.0,-4653.0
11:19:18,315.0,-11525.0,-4653.0
11:19:18,315.0,-11525.0,-4653.0
11:19:18,322.0,-11497.0,-4618.0
11:19:18,322.0,-11497.0,-4618.0
11:19:18,322.0,-11497.0,-4618.0
11:19:18,322.0,-11497.0,-4618.0
11:19:18,321.0,-11481.0,-4556.0
11:19:18,321.0,-11481.0,-4556.0
11:19:18,321.0,-11481.0,-4556.0
11:19:18,321.0,-11481.0,-4556.0
11:19:18,367.0,-11459.0,-4498.0
11:19:18,367.0,-11459.0,-4498.0
11:19:18,367.0,-11459.0,-4498.0
11:19:18,367.0,-11459.0,-4498.0
11:19:18,342.0,-11444.0,-4472.0
11:19:18,342.0,-11444.0,-4472.0
11:19:18,342.0,-11444.0,-4472.0
11:19:18,342.0,-11444.0,-4472.0
11:19:18,360.0,-11435.0,-4437.0
11:19:18,360.0,-11435.0,-4437.0
11:19:18,360.0,-11435.0,-4437.0
11:19:18,360.0,-11435.0,-4437.0
11:19:18,331.0,-11417.0,-4423.0
11:19:18,331.0,-11417.0,-4423.0
11:19:18,331.0,-11417.0,-4423.0
11:19:18,331.0,-11417.0,-4423.0
11:19:18,379.0,-11417.0,-4417.0
11:19:18,379.0,-11417.0,-4417.0
11:19:18,379.0,-11417.0,-4417.0
11:19:18,379.0,-11417.0,-4417.0
11:19:18,393.0,-11451.0,-4493.0
11:19:18,393.0,-11451.0,-4493.0
11:19:18,393.0,-11451.0,-4493.0
11:19:18,393.0,-11451.0,-4493.0
11:19:18,354.0,-11535.0,-4640.0
11:19:18,354.0,-11535.0,-4640.0
11:19:18,354.0,-11535.0,-4640.0
11:19:18,354.0,-11535.0,-4640.0
11:19:18,347.0,-11612.0,-4824.0
11:19:18,347.0,-11612.0,-4824.0
11:19:18,347.0,-11612.0,-4824.0
11:19:18,347.0,-11612.0,-4824.0
11:19:18,285.0,-11668.0,-4947.0
11:19:18,285.0,-11668.0,-4947.0
11:19:18,285.0,-11668.0,-4947.0
11:19:18,285.0,-11668.0,-4947.0
11:19:18,292.0,-11678.0,-4985.0
11:19:18,292.0,-11678.0,-4985.0
11:19:18,292.0,-11678.0,-4985.0
11:19:18,292.0,-11678.0,-4985.0
11:19:18,304.0,-11663.0,-4964.0
11:19:18,304.0,-11663.0,-4964.0
11:19:18,304.0,-11663.0,-4964.0
11:19:18,304.0,-11663.0,-4964.0
11:19:18,324.0,-11638.0,-4900.0
11:19:18,324.0,-11638.0,-4900.0
11:19:18,324.0,-11638.0,-4900.0
11:19:18,324.0,-11638.0,-4900.0
11:19:18,295.0,-11606.0,-4859.0
11:19:18,295.0,-11606.0,-4859.0
11:19:18,295.0,-11606.0,-4859.0
11:19:18,295.0,-11606.0,-4859.0
11:19:18,305.0,-11569.0,-4784.0
11:19:18,305.0,-11569.0,-4784.0
11:19:18,305.0,-11569.0,-4784.0
11:19:18,305.0,-11569.0,-4784.0
11:19:18,311.0,-11544.0,-4716.0
11:19:18,311.0,-11544.0,-4716.0
11:19:18,311.0,-11544.0,-4716.0
11:19:18,311.0,-11544.0,-4716.0
11:19:18,314.0,-11519.0,-4691.0
11:19:18,314.0,-11519.0,-4691.0
11:19:18,314.0,-11519.0,-4691.0
11:19:18,314.0,-11519.0,-4691.0
11:19:18,339.0,-11519.0,-4691.0
11:19:18,339.0,-11519.0,-4691.0
11:19:18,339.0,-11519.0,-4691.0
11:19:18,339.0,-11519.0,-4691.0
11:19:19,314.0,-11539.0,-4717.0
11:19:19,314.0,-11539.0,-4717.0
11:19:19,314.0,-11539.0,-4717.0
11:19:19,314.0,-11539.0,-4717.0
11:19:19,283.0,-11554.0,-4754.0
11:19:19,283.0,-11554.0,-4754.0
11:19:19,283.0,-11554.0,-4754.0
11:19:19,283.0,-11554.0,-4754.0
11:19:19,272.0,-11571.0,-4784.0
11:19:19,272.0,-11571.0,-4784.0
11:19:19,272.0,-11571.0,-4784.0
11:19:19,272.0,-11571.0,-4784.0
11:19:19,485.0,-11557.0,-4791.0
11:19:19,485.0,-11557.0,-4791.0
11:19:19,485.0,-11557.0,-4791.0
11:19:19,485.0,-11557.0,-4791.0
11:19:19,22.0,-11571.0,-4777.0
11:19:19,22.0,-11571.0,-4777.0
11:19:19,22.0,-11571.0,-4777.0
11:19:19,22.0,-11571.0,-4777.0
11:19:19,20.0,-11559.0,-4756.0
11:19:19,20.0,-11559.0,-4756.0
11:19:19,20.0,-11559.0,-4756.0
11:19:19,20.0,-11559.0,-4756.0
11:19:19,328.0,-11539.0,-4726.0
11:19:19,328.0,-11539.0,-4726.0
11:19:19,328.0,-11539.0,-4726.0
11:19:19,328.0,-11539.0,-4726.0
11:19:19,324.0,-11517.0,-4682.0
11:19:19,324.0,-11517.0,-4682.0
11:19:19,324.0,-11517.0,-4682.0
11:19:19,324.0,-11517.0,-4682.0
11:19:19,319.0,-11501.0,-4643.0
11:19:19,319.0,-11501.0,-4643.0
11:19:19,319.0,-11501.0,-4643.0
11:19:19,319.0,-11501.0,-4643.0
11:19:19,315.0,-11488.0,-4601.0
11:19:19,315.0,-11488.0,-4601.0
11:19:19,315.0,-11488.0,-4601.0
11:19:19,315.0,-11488.0,-4601.0
11:19:19,359.0,-11474.0,-4572.0
11:19:19,359.0,-11474.0,-4572.0
11:19:19,359.0,-11474.0,-4572.0
11:19:19,359.0,-11474.0,-4572.0
11:19:19,343.0,-11458.0,-4552.0
11:19:19,343.0,-11458.0,-4552.0
11:19:19,343.0,-11458.0,-4552.0
11:19:19,343.0,-11458.0,-4552.0
11:19:19,378.0,-11432.0,-4511.0
11:19:19,378.0,-11432.0,-4511.0
11:19:19,378.0,-11432.0,-4511.0
11:19:19,378.0,-11432.0,-4511.0
11:19:19,394.0,-11424.0,-4473.0
11:19:19,394.0,-11424.0,-4473.0
11:19:19,394.0,-11424.0,-4473.0
11:19:19,394.0,-11424.0,-4473.0
11:19:19,400.0,-11453.0,-4527.0
11:19:19,400.0,-11453.0,-4527.0
11:19:19,400.0,-11453.0,-4527.0
11:19:19,400.0,-11453.0,-4527.0
11:19:19,402.0,-11538.0,-4695.0
11:19:19,402.0,-11538.0,-4695.0
11:19:19,402.0,-11538.0,-4695.0
11:19:19,402.0,-11538.0,-4695.0
11:19:19,361.0,-11625.0,-4890.0
11:19:19,361.0,-11625.0,-4890.0
11:19:19,361.0,-11625.0,-4890.0
11:19:19,361.0,-11625.0,-4890.0
11:19:19,323.0,-11678.0,-5013.0
11:19:19,323.0,-11678.0,-5013.0
11:19:19,323.0,-11678.0,-5013.0
11:19:19,323.0,-11678.0,-5013.0
11:19:19,293.0,-11698.0,-5076.0
11:19:19,293.0,-11698.0,-5076.0
11:19:19,293.0,-11698.0,-5076.0
11:19:19,293.0,-11698.0,-5076.0
11:19:19,283.0,-11686.0,-5062.0
11:19:19,283.0,-11686.0,-5062.0
11:19:19,283.0,-11686.0,-5062.0
11:19:19,283.0,-11686.0,-5062.0
11:19:19,315.0,-11659.0,-5001.0
11:19:19,315.0,-11659.0,-5001.0
11:19:19,315.0,-11659.0,-5001.0
11:19:19,315.0,-11659.0,-5001.0
11:19:19,296.0,-11623.0,-4921.0
11:19:19,296.0,-11623.0,-4921.0
11:19:19,296.0,-11623.0,-4921.0
11:19:19,296.0,-11623.0,-4921.0
11:19:19,324.0,-11572.0,-4830.0
11:19:19,324.0,-11572.0,-4830.0
11:19:19,324.0,-11572.0,-4830.0
11:19:19,324.0,-11572.0,-4830.0
11:19:19,324.0,-11519.0,-4751.0
11:19:19,324.0,-11519.0,-4751.0
11:19:19,324.0,-11519.0,-4751.0
11:19:19,324.0,-11519.0,-4751.0
11:19:19,309.0,-11507.0,-4684.0
11:19:19,309.0,-11507.0,-4684.0
11:19:19,309.0,-11507.0,-4684.0
11:19:19,309.0,-11507.0,-4684.0
11:19:19,330.0,-11497.0,-4671.0
11:19:19,330.0,-11497.0,-4671.0
11:19:19,330.0,-11497.0,-4671.0
11:19:19,330.0,-11497.0,-4671.0
11:19:19,287.0,-11499.0,-4699.0
11:19:19,287.0,-11499.0,-4699.0
11:19:19,287.0,-11499.0,-4699.0
11:19:19,287.0,-11499.0,-4699.0
11:19:19,302.0,-11513.0,-4713.0
11:19:19,302.0,-11513.0,-4713.0
11:19:19,302.0,-11513.0,-4713.0
11:19:19,302.0,-11513.0,-4713.0
11:19:19,282.0,-11527.0,-4743.0
11:19:19,282.0,-11527.0,-4743.0
11:19:19,282.0,-11527.0,-4743.0
11:19:19,282.0,-11527.0,-4743.0
11:19:19,475.0,-11528.0,-4746.0
11:19:19,475.0,-11528.0,-4746.0
11:19:19,475.0,-11528.0,-4746.0
11:19:19,475.0,-11528.0,-4746.0
11:19:19,27.0,-11528.0,-4752.0
11:19:19,27.0,-11528.0,-4752.0
11:19:19,27.0,-11528.0,-4752.0
11:19:19,27.0,-11528.0,-4752.0
11:19:19,41.0,-11521.0,-4719.0
11:19:19,41.0,-11521.0,-4719.0
11:19:19,41.0,-11521.0,-4719.0
11:19:19,41.0,-11521.0,-4719.0
11:19:19,306.0,-11504.0,-4690.0
11:19:19,306.0,-11504.0,-4690.0
11:19:19,306.0,-11504.0,-4690.0
11:19:19,306.0,-11504.0,-4690.0
11:19:19,285.0,-11486.0,-4659.0
11:19:19,285.0,-11486.0,-4659.0
11:19:19,285.0,-11486.0,-4659.0
11:19:19,285.0,-11486.0,-4659.0
11:19:19,324.0,-11462.0,-4608.0
11:19:19,324.0,-11462.0,-4608.0
11:19:19,324.0,-11462.0,-4608.0
11:19:19,324.0,-11462.0,-4608.0
11:19:19,327.0,-11446.0,-4571.0
11:19:19,327.0,-11446.0,-4571.0
11:19:19,327.0,-11446.0,-4571.0
11:19:19,327.0,-11446.0,-4571.0
11:19:19,325.0,-11409.0,-4494.0
11:19:19,325.0,-11409.0,-4494.0
11:19:19,325.0,-11409.0,-4494.0
11:19:19,325.0,-11409.0,-4494.0
11:19:19,329.0,-11393.0,-4437.0
11:19:19,329.0,-11393.0,-4437.0
11:19:19,329.0,-11393.0,-4437.0
11:19:19,329.0,-11393.0,-4437.0
11:19:19,323.0,-11370.0,-4395.0
11:19:19,323.0,-11370.0,-4395.0
11:19:19,323.0,-11370.0,-4395.0
11:19:19,323.0,-11370.0,-4395.0
11:19:19,376.0,-11363.0,-4374.0
11:19:19,376.0,-11363.0,-4374.0
11:19:19,376.0,-11363.0,-4374.0
11:19:19,376.0,-11363.0,-4374.0
11:19:19,364.0,-11401.0,-4481.0
11:19:19,364.0,-11401.0,-4481.0
11:19:19,364.0,-11401.0,-4481.0
11:19:19,364.0,-11401.0,-4481.0
11:19:19,368.0,-11504.0,-4665.0
11:19:19,368.0,-11504.0,-4665.0
11:19:19,368.0,-11504.0,-4665.0
11:19:19,368.0,-11504.0,-4665.0
11:19:19,341.0,-11587.0,-4863.0
11:19:19,341.0,-11587.0,-4863.0
11:19:19,341.0,-11587.0,-4863.0
11:19:19,341.0,-11587.0,-4863.0
11:19:19,307.0,-11633.0,-4970.0
11:19:19,307.0,-11633.0,-4970.0
11:19:19,307.0,-11633.0,-4970.0
11:19:19,307.0,-11633.0,-4970.0
11:19:19,300.0,-11633.0,-4987.0
11:19:19,300.0,-11633.0,-4987.0
11:19:19,300.0,-11633.0,-4987.0
11:19:19,300.0,-11633.0,-4987.0
11:19:19,294.0,-11607.0,-4937.0
11:19:19,294.0,-11607.0,-4937.0
11:19:19,294.0,-11607.0,-4937.0
11:19:19,294.0,-11607.0,-4937.0
11:19:19,289.0,-11545.0,-4823.0
11:19:19,289.0,-11545.0,-4823.0
11:19:19,289.0,-11545.0,-4823.0
11:19:19,289.0,-11545.0,-4823.0
11:19:19,306.0,-11490.0,-4696.0
11:19:19,306.0,-11490.0,-4696.0
11:19:19,306.0,-11490.0,-4696.0
11:19:19,306.0,-11490.0,-4696.0
11:19:19,303.0,-11439.0,-4567.0
11:19:19,303.0,-11439.0,-4567.0
11:19:19,303.0,-11439.0,-4567.0
11:19:19,303.0,-11439.0,-4567.0
11:19:19,313.0,-11392.0,-4490.0
11:19:19,313.0,-11392.0,-4490.0
11:19:19,313.0,-11392.0,-4490.0
11:19:19,313.0,-11392.0,-4490.0
11:19:19,287.0,-11370.0,-4438.0
11:19:20,287.0,-11370.0,-4438.0
11:19:20,287.0,-11370.0,-4438.0
11:19:20,287.0,-11370.0,-4438.0
11:19:20,336.0,-11365.0,-4409.0
11:19:20,336.0,-11365.0,-4409.0
11:19:20,336.0,-11365.0,-4409.0
11:19:20,336.0,-11365.0,-4409.0
11:19:20,275.0,-11362.0,-4401.0
11:19:20,275.0,-11362.0,-4401.0
11:19:20,275.0,-11362.0,-4401.0
11:19:20,275.0,-11362.0,-4401.0
11:19:20,278.0,-11375.0,-4452.0
11:19:20,278.0,-11375.0,-4452.0
11:19:20,278.0,-11375.0,-4452.0
11:19:20,278.0,-11375.0,-4452.0
11:19:20,256.0,-11412.0,-4499.0
11:19:20,256.0,-11412.0,-4499.0
11:19:20,256.0,-11412.0,-4499.0
11:19:20,256.0,-11412.0,-4499.0
11:19:20,427.0,-11438.0,-4564.0
11:19:20,427.0,-11438.0,-4564.0
11:19:20,427.0,-11438.0,-4564.0
11:19:20,427.0,-11438.0,-4564.0
11:19:20,144.0,-11443.0,-4596.0
11:19:20,144.0,-11443.0,-4596.0
11:19:20,144.0,-11443.0,-4596.0
11:19:20,144.0,-11443.0,-4596.0
11:19:20,-96.0,-11426.0,-4577.0
11:19:20,-96.0,-11426.0,-4577.0
11:19:20,-96.0,-11426.0,-4577.0
11:19:20,-96.0,-11426.0,-4577.0
11:19:20,289.0,-11409.0,-4516.0
11:19:20,289.0,-11409.0,-4516.0
11:19:20,289.0,-11409.0,-4516.0
11:19:20,289.0,-11409.0,-4516.0
11:19:20,289.0,-11384.0,-4478.0
11:19:20,289.0,-11384.0,-4478.0
11:19:20,289.0,-11384.0,-4478.0
11:19:20,289.0,-11384.0,-4478.0
11:19:20,301.0,-11380.0,-4463.0
11:19:20,301.0,-11380.0,-4463.0
11:19:20,301.0,-11380.0,-4463.0
11:19:20,301.0,-11380.0,-4463.0
11:19:20,312.0,-11379.0,-4444.0
11:19:20,312.0,-11379.0,-4444.0
11:19:20,312.0,-11379.0,-4444.0
11:19:20,312.0,-11379.0,-4444.0
11:19:20,313.0,-11374.0,-4448.0
11:19:20,313.0,-11374.0,-4448.0
11:19:20,313.0,-11374.0,-4448.0
11:19:20,313.0,-11374.0,-4448.0
11:19:20,319.0,-11358.0,-4433.0
11:19:20,319.0,-11358.0,-4433.0
11:19:20,319.0,-11358.0,-4433.0
11:19:20,319.0,-11358.0,-4433.0
11:19:20,328.0,-11342.0,-4384.0
11:19:20,328.0,-11342.0,-4384.0
11:19:20,328.0,-11342.0,-4384.0
11:19:20,328.0,-11342.0,-4384.0
11:19:20,354.0,-11335.0,-4371.0
11:19:20,354.0,-11335.0,-4371.0
11:19:20,354.0,-11335.0,-4371.0
11:19:20,354.0,-11335.0,-4371.0
11:19:20,337.0,-11381.0,-4467.0
11:19:20,337.0,-11381.0,-4467.0
11:19:20,337.0,-11381.0,-4467.0
11:19:20,337.0,-11381.0,-4467.0
11:19:20,334.0,-11491.0,-4677.0
11:19:20,334.0,-11491.0,-4677.0
11:19:20,334.0,-11491.0,-4677.0
11:19:20,334.0,-11491.0,-4677.0
11:19:20,308.0,-11578.0,-4897.0
11:19:20,308.0,-11578.0,-4897.0
11:19:20,308.0,-11578.0,-4897.0
11:19:20,308.0,-11578.0,-4897.0
11:19:20,302.0,-11648.0,-5042.0
11:19:20,302.0,-11648.0,-5042.0
11:19:20,302.0,-11648.0,-5042.0
11:19:20,302.0,-11648.0,-5042.0
11:19:20,265.0,-11666.0,-5100.0
11:19:20,265.0,-11666.0,-5100.0
11:19:20,265.0,-11666.0,-5100.0
11:19:20,265.0,-11666.0,-5100.0
11:19:20,256.0,-11661.0,-5089.0
11:19:20,256.0,-11661.0,-5089.0
11:19:20,256.0,-11661.0,-5089.0
11:19:20,256.0,-11661.0,-5089.0
11:19:20,276.0,-11623.0,-5013.0
11:19:20,276.0,-11623.0,-5013.0
11:19:20,276.0,-11623.0,-5013.0
11:19:20,276.0,-11623.0,-5013.0
11:19:20,298.0,-11585.0,-4937.0
11:19:20,298.0,-11585.0,-4937.0
11:19:20,298.0,-11585.0,-4937.0
11:19:20,298.0,-11585.0,-4937.0
11:19:20,280.0,-11545.0,-4844.0
11:19:20,280.0,-11545.0,-4844.0
11:19:20,280.0,-11545.0,-4844.0
11:19:20,280.0,-11545.0,-4844.0
11:19:20,280.0,-11510.0,-4773.0
11:19:20,280.0,-11510.0,-4773.0
11:19:20,280.0,-11510.0,-4773.0
11:19:20,280.0,-11510.0,-4773.0
11:19:20,276.0,-11493.0,-4735.0
11:19:20,276.0,-11493.0,-4735.0
11:19:20,276.0,-11493.0,-4735.0
11:19:20,276.0,-11493.0,-4735.0
11:19:20,348.0,-11473.0,-4694.0
11:19:20,348.0,-11473.0,-4694.0
11:19:20,348.0,-11473.0,-4694.0
11:19:20,348.0,-11473.0,-4694.0
11:19:20,279.0,-11471.0,-4686.0
11:19:20,279.0,-11471.0,-4686.0
11:19:20,279.0,-11471.0,-4686.0
11:19:20,279.0,-11471.0,-4686.0
11:19:20,275.0,-11479.0,-4705.0
11:19:20,275.0,-11479.0,-4705.0
11:19:20,275.0,-11479.0,-4705.0
11:19:20,275.0,-11479.0,-4705.0
11:19:20,257.0,-11497.0,-4749.0
11:19:20,257.0,-11497.0,-4749.0
11:19:20,257.0,-11497.0,-4749.0
11:19:20,257.0,-11497.0,-4749.0
11:19:20,320.0,-11514.0,-4752.0
11:19:20,320.0,-11514.0,-4752.0
11:19:20,320.0,-11514.0,-4752.0
11:19:20,320.0,-11514.0,-4752.0
11:19:20,363.0,-11508.0,-4762.0
11:19:20,363.0,-11508.0,-4762.0
11:19:20,363.0,-11508.0,-4762.0
11:19:20,363.0,-11508.0,-4762.0
11:19:20,-362.0,-11491.0,-4720.0
11:19:20,-362.0,-11491.0,-4720.0
11:19:20,-362.0,-11491.0,-4720.0
11:19:20,-362.0,-11491.0,-4720.0
11:19:20,295.0,-11467.0,-4663.0
11:19:20,295.0,-11467.0,-4663.0
11:19:20,295.0,-11467.0,-4663.0
11:19:20,295.0,-11467.0,-4663.0
11:19:20,277.0,-11439.0,-4609.0
11:19:20,277.0,-11439.0,-4609.0
11:19:20,277.0,-11439.0,-4609.0
11:19:20,277.0,-11439.0,-4609.0
11:19:20,299.0,-11424.0,-4557.0
11:19:20,299.0,-11424.0,-4557.0
11:19:20,299.0,-11424.0,-4557.0
11:19:20,299.0,-11424.0,-4557.0
11:19:20,313.0,-11407.0,-4513.0
11:19:20,313.0,-11407.0,-4513.0
11:19:20,313.0,-11407.0,-4513.0
11:19:20,313.0,-11407.0,-4513.0
11:19:20,306.0,-11390.0,-4467.0
11:19:20,306.0,-11390.0,-4467.0
11:19:20,306.0,-11390.0,-4467.0
11:19:20,306.0,-11390.0,-4467.0
11:19:20,294.0,-11358.0,-4426.0
11:19:20,294.0,-11358.0,-4426.0
11:19:20,294.0,-11358.0,-4426.0
11:19:20,294.0,-11358.0,-4426.0
11:19:20,322.0,-11339.0,-4368.0
11:19:20,322.0,-11339.0,-4368.0
11:19:20,322.0,-11339.0,-4368.0
11:19:20,322.0,-11339.0,-4368.0
11:19:20,313.0,-11319.0,-4325.0
11:19:20,313.0,-11319.0,-4325.0
11:19:20,313.0,-11319.0,-4325.0
11:19:20,313.0,-11319.0,-4325.0
11:19:20,323.0,-11349.0,-4381.0
11:19:20,323.0,-11349.0,-4381.0
11:19:20,323.0,-11349.0,-4381.0
11:19:20,323.0,-11349.0,-4381.0
11:19:20,309.0,-11456.0,-4606.0
11:19:20,309.0,-11456.0,-4606.0
11:19:20,309.0,-11456.0,-4606.0
11:19:20,309.0,-11456.0,-4606.0
11:19:20,327.0,-11576.0,-4880.0
11:19:20,327.0,-11576.0,-4880.0
11:19:20,327.0,-11576.0,-4880.0
11:19:20,327.0,-11576.0,-4880.0
11:19:20,293.0,-11674.0,-5098.0
11:19:20,293.0,-11674.0,-5098.0
11:19:20,293.0,-11674.0,-5098.0
11:19:20,293.0,-11674.0,-5098.0
11:19:20,258.0,-11746.0,-5239.0
11:19:20,258.0,-11746.0,-5239.0
11:19:20,258.0,-11746.0,-5239.0
11:19:20,258.0,-11746.0,-5239.0
11:19:20,266.0,-11757.0,-5291.0
11:19:20,266.0,-11757.0,-5291.0
11:19:20,266.0,-11757.0,-5291.0
11:19:20,266.0,-11757.0,-5291.0
11:19:20,275.0,-11731.0,-5255.0
11:19:20,275.0,-11731.0,-5255.0
11:19:20,275.0,-11731.0,-5255.0
11:19:20,275.0,-11731.0,-5255.0
11:19:20,286.0,-11695.0,-5176.0
11:19:20,286.0,-11695.0,-5176.0
11:19:20,286.0,-11695.0,-5176.0
11:19:20,286.0,-11695.0,-5176.0
11:19:20,293.0,-11659.0,-5088.0
11:19:21,293.0,-11659.0,-5088.0
11:19:21,293.0,-11659.0,-5088.0
11:19:21,293.0,-11659.0,-5088.0
11:19:21,278.0,-11610.0,-4983.0
11:19:21,278.0,-11610.0,-4983.0
11:19:21,278.0,-11610.0,-4983.0
11:19:21,278.0,-11610.0,-4983.0
11:19:21,279.0,-11565.0,-4891.0
11:19:21,279.0,-11565.0,-4891.0
11:19:21,279.0,-11565.0,-4891.0
11:19:21,279.0,-11565.0,-4891.0
11:19:21,288.0,-11556.0,-4867.0
11:19:21,288.0,-11556.0,-4867.0
11:19:21,288.0,-11556.0,-4867.0
11:19:21,288.0,-11556.0,-4867.0
11:19:21,328.0,-11564.0,-4873.0
11:19:21,328.0,-11564.0,-4873.0
11:19:21,328.0,-11564.0,-4873.0
11:19:21,328.0,-11564.0,-4873.0
11:19:21,265.0,-11584.0,-4906.0
11:19:21,265.0,-11584.0,-4906.0
11:19:21,265.0,-11584.0,-4906.0
11:19:21,265.0,-11584.0,-4906.0
11:19:21,268.0,-11596.0,-4925.0
11:19:21,268.0,-11596.0,-4925.0
11:19:21,268.0,-11596.0,-4925.0
11:19:21,268.0,-11596.0,-4925.0
11:19:21,242.0,-11597.0,-4936.0
11:19:21,242.0,-11597.0,-4936.0
11:19:21,242.0,-11597.0,-4936.0
11:19:21,242.0,-11597.0,-4936.0
11:19:21,464.0,-11594.0,-4923.0
11:19:21,464.0,-11594.0,-4923.0
11:19:21,464.0,-11594.0,-4923.0
11:19:21,464.0,-11594.0,-4923.0
11:19:21,133.0,-11581.0,-4894.0
11:19:21,133.0,-11581.0,-4894.0
11:19:21,133.0,-11581.0,-4894.0
11:19:21,133.0,-11581.0,-4894.0
11:19:21,-103.0,-11568.0,-4876.0
11:19:21,-103.0,-11568.0,-4876.0
11:19:21,-103.0,-11568.0,-4876.0
11:19:21,-103.0,-11568.0,-4876.0
11:19:21,290.0,-11560.0,-4832.0
11:19:21,290.0,-11560.0,-4832.0
11:19:21,290.0,-11560.0,-4832.0
11:19:21,290.0,-11560.0,-4832.0
11:19:21,291.0,-11525.0,-4769.0
11:19:21,291.0,-11525.0,-4769.0
11:19:21,291.0,-11525.0,-4769.0
11:19:21,291.0,-11525.0,-4769.0
11:19:21,308.0,-11491.0,-4713.0
11:19:21,308.0,-11491.0,-4713.0
11:19:21,308.0,-11491.0,-4713.0
11:19:21,308.0,-11491.0,-4713.0
11:19:21,303.0,-11472.0,-4664.0
11:19:21,303.0,-11472.0,-4664.0
11:19:21,303.0,-11472.0,-4664.0
11:19:21,303.0,-11472.0,-4664.0
11:19:21,304.0,-11446.0,-4599.0
11:19:21,304.0,-11446.0,-4599.0
11:19:21,304.0,-11446.0,-4599.0
11:19:21,304.0,-11446.0,-4599.0
11:19:21,314.0,-11425.0,-4556.0
11:19:21,314.0,-11425.0,-4556.0
11:19:21,314.0,-11425.0,-4556.0
11:19:21,314.0,-11425.0,-4556.0
11:19:21,337.0,-11416.0,-4509.0
11:19:21,337.0,-11416.0,-4509.0
11:19:21,337.0,-11416.0,-4509.0
11:19:21,337.0,-11416.0,-4509.0
11:19:21,337.0,-11407.0,-4509.0
11:19:21,337.0,-11407.0,-4509.0
11:19:21,337.0,-11407.0,-4509.0
11:19:21,337.0,-11407.0,-4509.0
11:19:21,351.0,-11447.0,-4579.0
11:19:21,351.0,-11447.0,-4579.0
11:19:21,351.0,-11447.0,-4579.0
11:19:21,351.0,-11447.0,-4579.0
11:19:21,308.0,-11527.0,-4770.0
11:19:21,308.0,-11527.0,-4770.0
11:19:21,308.0,-11527.0,-4770.0
11:19:21,308.0,-11527.0,-4770.0
11:19:21,309.0,-11627.0,-4966.0
11:19:21,309.0,-11627.0,-4966.0
11:19:21,309.0,-11627.0,-4966.0
11:19:21,309.0,-11627.0,-4966.0
11:19:21,287.0,-11685.0,-5093.0
11:19:21,287.0,-11685.0,-5093.0
11:19:21,287.0,-11685.0,-5093.0
11:19:21,287.0,-11685.0,-5093.0
11:19:21,267.0,-11710.0,-5143.0
11:19:21,267.0,-11710.0,-5143.0
11:19:21,267.0,-11710.0,-5143.0
11:19:21,267.0,-11710.0,-5143.0
11:19:21,266.0,-11694.0,-5121.0
11:19:21,266.0,-11694.0,-5121.0
11:19:21,266.0,-11694.0,-5121.0
11:19:21,266.0,-11694.0,-5121.0
11:19:21,273.0,-11646.0,-5039.0
11:19:21,273.0,-11646.0,-5039.0
11:19:21,273.0,-11646.0,-5039.0
11:19:21,273.0,-11646.0,-5039.0
11:19:21,278.0,-11599.0,-4941.0
11:19:21,278.0,-11599.0,-4941.0
11:19:21,278.0,-11599.0,-4941.0
11:19:21,278.0,-11599.0,-4941.0
11:19:21,283.0,-11558.0,-4836.0
